inquiry_id,report_id,bureau,inquiry_date,creditor_name
614,154,Experian,2020-11-19,Synchrony
615,154,Experian,2020-07-17,Ally Financial
616,154,TransUnion,2021-01-08,Fifth Third
617,154,Equifax,2020-04-10,PNC Bank
618,154,Equifax,2020-07-04,AT&T
619,154,Equifax,2020-07-25,Discover
620,154,Experian,2020-04-06,Wells Fargo
621,155,TransUnion,2022-12-27,Wells Fargo
622,155,Experian,2022-02-03,TD Bank
623,155,Equifax,2022-01-26,Navient
624,157,TransUnion,2023-09-21,Fifth Third
625,157,Experian,2023-02-11,Ford Motor Credit
626,157,Experian,2023-07-13,Portfolio Recovery
627,158,Equifax,2024-03-26,Fifth Third
628,158,Equifax,2024-06-27,Upgrade
629,159,TransUnion,2021-04-05,Regions Bank
630,159,Experian,2020-10-24,Bank of America
631,159,Experian,2020-08-29,Marcus by Goldman
632,160,Equifax,2020-12-16,Upgrade
633,160,Equifax,2021-07-05,Bank of America
634,161,TransUnion,2021-05-28,TD Bank
635,161,TransUnion,2022-03-16,Truist
636,162,Experian,2022-07-05,American Express
637,162,Equifax,2021-10-26,Regions Bank
638,163,Equifax,2022-01-19,Portfolio Recovery
639,163,TransUnion,2022-03-17,GEMB/JCP
640,164,Experian,2021-10-17,Sallie Mae
641,165,Experian,2023-01-01,Ford Motor Credit
642,165,TransUnion,2023-03-01,TD Bank
643,165,TransUnion,2022-11-12,Bank of America
644,166,Experian,2023-02-02,Bank of America
645,167,TransUnion,2020-10-03,AT&T
646,167,TransUnion,2020-10-31,Chase
647,167,Experian,2020-10-23,GEMB/JCP
648,168,Experian,2023-01-28,LVNV Funding
649,168,TransUnion,2022-08-30,Ally Financial
650,168,Equifax,2022-07-01,Portfolio Recovery
651,168,TransUnion,2022-09-10,Upgrade
652,168,TransUnion,2022-09-27,Cavalry Portfolio
653,168,TransUnion,2023-02-05,Navy Federal
654,168,TransUnion,2022-12-24,Fifth Third
655,168,TransUnion,2022-09-24,Regions Bank
656,168,Experian,2022-12-02,Regions Bank
657,168,Equifax,2022-11-20,Discover
658,168,TransUnion,2022-07-22,TD Bank
659,168,TransUnion,2023-05-28,Synchrony
660,169,TransUnion,2023-06-06,Citi
661,169,Experian,2023-05-20,Navient
662,169,Experian,2023-10-10,HSBC
663,169,Experian,2023-07-07,HSBC
664,169,TransUnion,2023-11-19,Navient
665,169,TransUnion,2023-05-19,Navient
666,169,TransUnion,2023-08-19,GTE Southwest
667,170,Experian,2024-04-01,Midland Credit
668,170,Experian,2024-05-28,Navy Federal
669,170,Experian,2024-01-23,Capital One
670,170,TransUnion,2024-07-07,LendingClub
671,170,Experian,2023-12-17,GTE Southwest
672,170,Experian,2023-09-28,TD Bank
673,170,TransUnion,2024-02-16,SoFi
674,170,TransUnion,2023-12-02,Truist
675,170,TransUnion,2024-04-22,AT&T
676,170,Equifax,2024-04-06,Ally Financial
677,170,Equifax,2024-02-25,Regions Bank
678,171,TransUnion,2020-02-18,Santander
679,171,Equifax,2019-11-16,Synchrony
680,171,Equifax,2019-04-17,Navy Federal
681,172,Equifax,2020-01-25,Marcus by Goldman
682,172,TransUnion,2019-09-29,Marcus by Goldman
683,173,Experian,2023-04-16,Chase
684,173,Equifax,2023-02-17,Santander
685,175,Equifax,2023-02-11,Regions Bank
686,175,TransUnion,2023-05-31,LVNV Funding
687,175,Experian,2022-10-28,Navy Federal
688,176,Experian,2021-05-24,GEMB/JCP
689,176,Experian,2021-07-30,Navy Federal
690,176,Experian,2021-04-27,GTE Southwest
691,176,Experian,2020-12-09,AT&T
692,176,Equifax,2021-02-26,Sallie Mae
693,176,Equifax,2021-08-03,LVNV Funding
694,177,Equifax,2021-09-10,Rocket Mortgage
695,177,TransUnion,2021-04-25,American Express
696,178,Equifax,2021-07-29,Synchrony
697,178,Experian,2021-09-28,GEMB/JCP
698,178,Experian,2022-04-06,LendingClub
699,178,Equifax,2021-11-08,Midland Credit
700,179,TransUnion,2021-12-01,Quicken Loans
701,179,TransUnion,2022-03-17,GTE Southwest
702,180,TransUnion,2023-05-23,Ally Financial
703,180,Equifax,2022-12-18,Upgrade
704,180,Experian,2023-08-09,Verizon
705,180,Experian,2023-07-07,Santander
706,181,TransUnion,2023-04-18,Fifth Third
707,181,Equifax,2023-12-03,Navient
708,181,Equifax,2023-08-03,Regions Bank
709,181,TransUnion,2023-07-10,PNC Bank
710,181,Experian,2023-10-01,Verizon
711,181,Equifax,2023-12-05,Fifth Third
712,182,Experian,2021-12-18,GEMB/JCP
713,182,TransUnion,2022-06-22,Bank of America
714,182,Equifax,2022-02-07,Ally Financial
715,183,TransUnion,2022-02-06,SoFi
716,184,TransUnion,2019-05-15,Toyota Motor Credit
717,184,Experian,2019-06-05,GTE Southwest
718,184,TransUnion,2019-08-24,Capital One
719,184,Experian,2019-07-18,Marcus by Goldman
720,184,Equifax,2019-12-09,Chase
721,184,Experian,2019-05-07,Citi
722,184,Equifax,2019-11-14,Bank of America
723,184,TransUnion,2019-05-19,USAA
724,185,Equifax,2019-11-29,HSBC
725,185,Experian,2020-06-28,PNC Bank
726,185,Equifax,2020-06-20,Marcus by Goldman
727,185,Equifax,2019-11-28,Navient
728,185,TransUnion,2020-04-03,Regions Bank
729,185,Experian,2019-10-20,Sallie Mae
730,185,TransUnion,2020-07-31,Sallie Mae
731,185,TransUnion,2020-02-12,Upgrade
732,185,Experian,2020-03-06,TD Bank
733,185,TransUnion,2020-07-24,LVNV Funding
734,186,Equifax,2020-05-14,Synchrony
735,186,Equifax,2020-03-11,Bank of America
736,186,Equifax,2020-05-02,Fifth Third
737,186,Experian,2020-05-25,GEMB/JCP
738,186,Equifax,2020-02-19,Midland Credit
739,186,Equifax,2020-08-29,USAA
740,186,Experian,2020-06-02,Synchrony
741,186,Experian,2020-09-01,Chase
742,186,Equifax,2020-04-22,Sallie Mae
743,186,Experian,2020-05-10,Truist
744,186,Experian,2020-10-18,USAA
745,187,Experian,2021-11-17,TD Bank
746,187,Experian,2021-09-16,LVNV Funding
747,188,Equifax,2021-09-09,LendingClub
748,188,TransUnion,2021-12-27,American Express
749,189,Experian,2022-10-12,GTE Southwest
750,189,Equifax,2023-01-11,Santander
751,189,Equifax,2022-06-10,Rocket Mortgage
752,190,TransUnion,2022-03-02,Fifth Third
753,190,Experian,2021-07-11,KeyBank
754,191,Experian,2021-05-17,SoFi
755,192,TransUnion,2020-03-24,SoFi
756,192,Equifax,2019-10-21,GEMB/JCP
757,192,Experian,2020-06-04,Fifth Third
758,192,Experian,2019-12-20,Midland Credit
759,193,Experian,2020-06-14,Wells Fargo
760,193,Experian,2020-10-01,American Express
761,193,TransUnion,2020-11-09,Bank of America
762,193,Experian,2020-09-16,American Express
763,193,TransUnion,2020-12-16,Synchrony
764,193,Experian,2020-10-01,American Express
765,193,TransUnion,2020-12-11,AT&T
766,193,TransUnion,2020-07-05,Bank of America
767,193,TransUnion,2021-02-07,Cavalry Portfolio
768,194,TransUnion,2020-12-09,Ally Financial
769,195,Experian,2021-07-13,Portfolio Recovery
770,195,TransUnion,2021-06-08,LendingClub
771,196,Experian,2022-03-13,Ford Motor Credit
772,196,Equifax,2021-11-26,Rocket Mortgage
773,196,Equifax,2022-05-05,Bank of America
774,196,Equifax,2022-02-26,Synchrony
775,196,TransUnion,2021-11-06,AT&T
776,197,TransUnion,2023-06-13,GEMB/JCP
777,197,TransUnion,2023-05-14,Jefferson Capital
778,197,Equifax,2023-04-20,Truist
779,197,Experian,2023-02-28,GEMB/JCP
780,197,Experian,2022-12-27,Discover
781,197,TransUnion,2023-10-05,American Express
782,197,TransUnion,2023-09-13,Marcus by Goldman
783,197,TransUnion,2023-05-11,GTE Southwest
784,197,Experian,2023-03-28,Truist
785,198,Experian,2024-02-28,Jefferson Capital
786,198,Equifax,2024-03-09,Ally Financial
787,198,Experian,2024-05-12,Truist
788,198,TransUnion,2024-01-11,Regions Bank
789,198,Experian,2024-02-09,Rocket Mortgage
790,198,Experian,2024-02-26,Cavalry Portfolio
791,198,TransUnion,2024-02-15,LVNV Funding
792,198,TransUnion,2023-10-15,Ford Motor Credit
793,199,Equifax,2019-12-28,Synchrony
794,200,Equifax,2022-06-17,Ford Motor Credit
795,200,TransUnion,2021-12-15,GTE Southwest
796,200,Equifax,2022-07-20,Sallie Mae
797,200,TransUnion,2021-09-30,Bank of America
798,200,Equifax,2022-05-20,Fifth Third
799,203,TransUnion,2022-11-21,GTE Southwest
800,205,TransUnion,2022-11-25,American Express
801,206,Equifax,2023-04-18,Navient
802,206,Experian,2022-11-29,TD Bank
803,207,Experian,2022-11-22,Navy Federal
804,207,Experian,2022-11-22,Navy Federal
805,207,TransUnion,2023-02-21,Pennymac
806,207,Experian,2022-09-06,Marcus by Goldman
807,207,TransUnion,2023-01-31,Wells Fargo
808,207,Equifax,2023-05-30,Wells Fargo
809,208,Experian,2023-04-27,Navy Federal
810,208,TransUnion,2022-11-20,Jefferson Capital
811,208,TransUnion,2023-01-05,TD Bank
812,208,TransUnion,2023-01-20,Citi
813,208,Equifax,2023-08-29,Ally Financial
814,209,Experian,2021-12-02,Santander
815,209,Equifax,2022-03-15,Midland Credit
816,209,Equifax,2021-10-13,Regions Bank
817,209,TransUnion,2022-09-27,LendingClub
818,209,Experian,2022-02-02,Regions Bank
819,209,Equifax,2021-10-09,Fifth Third
820,209,Equifax,2021-11-10,SoFi
821,209,Equifax,2022-06-08,Midland Credit
822,209,Equifax,2022-02-07,Navient
823,209,Equifax,2021-11-05,Portfolio Recovery
824,210,Experian,2022-07-13,Santander
825,210,Equifax,2022-10-03,Midland Credit
826,210,Experian,2022-05-28,LVNV Funding
827,210,TransUnion,2022-02-01,Jefferson Capital
828,210,Equifax,2022-04-15,Portfolio Recovery
829,210,Experian,2022-03-25,KeyBank
830,210,Equifax,2022-12-26,USAA
831,210,Equifax,2022-05-21,Chase
832,210,Experian,2022-09-18,SoFi
833,210,Equifax,2022-04-09,Barclays
834,210,TransUnion,2022-03-11,Citi
835,210,Experian,2022-12-21,USAA
836,211,Equifax,2023-05-16,Synchrony
837,211,Equifax,2023-04-20,Discover
838,211,Experian,2023-01-29,Wells Fargo
839,211,TransUnion,2022-11-18,Upgrade
840,211,Equifax,2023-07-20,Ally Financial
841,212,Equifax,2023-10-17,Midland Credit
842,212,Experian,2023-09-15,LendingClub
843,212,Experian,2023-05-08,Toyota Motor Credit
844,212,Experian,2023-05-03,Discover
845,212,TransUnion,2023-02-27,Rocket Mortgage
846,212,Equifax,2023-07-02,LVNV Funding
847,212,Experian,2024-01-26,Synchrony
848,213,Equifax,2023-09-24,LendingClub
849,213,Equifax,2023-12-06,Navient
850,213,Equifax,2023-09-05,Pennymac
851,213,Experian,2023-07-01,TD Bank
852,214,TransUnion,2023-05-01,LendingClub
853,214,TransUnion,2023-11-18,Truist
854,214,Experian,2024-03-28,SoFi
855,214,Experian,2024-03-28,SoFi
856,214,TransUnion,2023-09-20,Verizon
857,214,Equifax,2023-11-18,Capital One
858,215,TransUnion,2020-01-02,GEMB/JCP
859,215,Experian,2019-09-14,AT&T
860,215,Equifax,2019-11-30,American Express
861,216,TransUnion,2022-09-04,Regions Bank
862,216,Equifax,2022-09-11,USAA
863,217,Experian,2023-09-10,Fifth Third
864,217,Experian,2023-09-10,Fifth Third
865,218,Experian,2024-01-02,Synchrony
866,218,Experian,2023-07-27,Discover
867,219,Experian,2024-10-10,Barclays
868,219,TransUnion,2024-07-05,KeyBank
869,220,Equifax,2023-04-15,Capital One
870,220,TransUnion,2022-11-16,USAA
871,220,Experian,2023-03-29,Navy Federal
872,220,TransUnion,2022-07-02,Synchrony
873,220,TransUnion,2022-09-25,Fifth Third
874,220,Experian,2022-07-18,Citi
875,221,Experian,2023-08-28,AT&T
876,221,Experian,2023-08-28,AT&T
877,221,Equifax,2022-12-15,Navy Federal
878,221,Experian,2023-03-16,Navy Federal
879,222,Experian,2021-09-29,Toyota Motor Credit
880,222,Experian,2021-09-06,Upgrade
881,222,Experian,2021-07-15,KeyBank
882,222,TransUnion,2021-10-01,Verizon
883,222,Equifax,2021-10-09,Marcus by Goldman
884,223,Experian,2019-09-23,Barclays
885,223,Equifax,2019-03-07,KeyBank
886,224,TransUnion,2020-04-17,Ally Financial
887,224,Equifax,2020-03-25,Truist
888,224,Experian,2019-06-15,Bank of America
889,225,Experian,2020-07-25,HSBC
890,226,Equifax,2021-08-24,Portfolio Recovery
891,226,Equifax,2021-01-20,AT&T
892,227,Equifax,2021-07-14,Ally Financial
893,228,TransUnion,2022-09-17,Synchrony
894,229,TransUnion,2022-09-24,Toyota Motor Credit
895,229,TransUnion,2022-12-31,Marcus by Goldman
896,229,TransUnion,2022-04-03,Marcus by Goldman
897,229,Experian,2022-10-27,Cavalry Portfolio
898,229,Equifax,2023-02-19,Navy Federal
899,229,Experian,2023-02-27,Synchrony
900,230,Experian,2023-06-08,TD Bank
901,231,TransUnion,2020-03-14,Quicken Loans
902,231,Equifax,2019-11-06,Navient
903,231,Experian,2019-10-03,Quicken Loans
904,231,Experian,2020-01-12,Santander
905,231,Experian,2019-12-27,Upgrade
906,231,TransUnion,2020-05-05,American Express
907,232,Experian,2021-06-17,Ally Financial
908,232,Experian,2021-10-01,SoFi
909,232,Experian,2021-03-15,Pennymac
910,232,Equifax,2021-08-27,Truist
911,232,TransUnion,2021-10-01,USAA
912,232,TransUnion,2021-05-31,HSBC
913,232,TransUnion,2021-05-29,Navient
914,232,TransUnion,2021-05-04,Citi
915,233,TransUnion,2021-08-13,SoFi
916,233,Experian,2021-07-12,Sallie Mae
917,233,Equifax,2021-08-22,SoFi
918,233,TransUnion,2021-08-13,Portfolio Recovery
919,233,Experian,2022-03-03,Quicken Loans
920,234,TransUnion,2022-03-01,Jefferson Capital
921,234,Experian,2021-10-28,Navient
922,234,Experian,2022-04-06,Fifth Third
923,234,Experian,2022-03-15,Capital One
924,234,Experian,2022-07-23,Navient
925,235,TransUnion,2020-09-11,Truist
926,235,Equifax,2020-06-15,LVNV Funding
927,235,TransUnion,2020-01-13,TD Bank
928,235,Experian,2019-12-28,Santander
929,235,Experian,2020-01-04,Discover
930,235,Experian,2020-03-12,Capital One
931,235,TransUnion,2020-09-11,Truist
932,235,Experian,2020-07-15,AT&T
933,235,Equifax,2020-10-26,Regions Bank
934,235,Equifax,2020-12-04,AT&T
935,236,Experian,2021-08-14,Marcus by Goldman
936,236,Equifax,2021-01-05,American Express
937,237,Experian,2021-11-24,TD Bank
938,237,Equifax,2022-04-13,PNC Bank
939,239,Equifax,2019-07-27,Verizon
940,239,Experian,2019-08-27,Discover
941,240,TransUnion,2020-05-11,Citi
942,241,TransUnion,2020-08-19,Chase
943,243,Equifax,2022-08-25,Synchrony
944,243,Equifax,2022-09-14,LVNV Funding
945,244,Experian,2022-12-02,TD Bank
946,244,TransUnion,2022-08-09,GTE Southwest
947,244,Equifax,2023-05-04,GEMB/JCP
948,244,TransUnion,2022-10-21,HSBC
949,245,Equifax,2023-10-18,Rocket Mortgage
950,245,Equifax,2022-12-22,SoFi
951,245,Equifax,2022-12-22,SoFi
952,245,TransUnion,2022-11-03,Bank of America
953,245,Equifax,2023-04-08,GEMB/JCP
954,245,Experian,2023-07-05,Citi
955,246,Equifax,2024-01-10,Wells Fargo
956,246,Equifax,2024-07-24,Synchrony
957,247,Equifax,2020-01-30,Jefferson Capital
958,248,Equifax,2019-10-13,LVNV Funding
959,248,Equifax,2019-10-12,HSBC
960,248,Equifax,2019-12-23,LendingClub
961,249,Experian,2020-08-29,Midland Credit
962,249,TransUnion,2020-04-07,SoFi
963,249,Equifax,2020-11-22,Truist
964,249,Equifax,2020-03-09,Navy Federal
965,249,Experian,2020-12-10,Upgrade
966,250,Experian,2021-03-20,Upgrade
967,250,TransUnion,2021-05-08,HSBC
968,250,TransUnion,2020-12-09,Midland Credit
969,250,Experian,2021-02-14,AT&T
970,251,Experian,2022-12-03,Wells Fargo
971,251,Experian,2022-09-03,Ally Financial
972,252,Experian,2023-05-12,Jefferson Capital
973,252,Experian,2022-12-24,GTE Southwest
974,252,Experian,2022-10-24,Rocket Mortgage
975,253,TransUnion,2022-12-20,Bank of America
976,254,Equifax,2021-10-19,Portfolio Recovery
977,255,Equifax,2022-01-02,Portfolio Recovery
978,255,TransUnion,2021-10-20,GEMB/JCP
979,256,TransUnion,2021-09-02,Portfolio Recovery
980,256,TransUnion,2021-09-02,Portfolio Recovery
981,258,Equifax,2022-05-19,Chase
982,258,Equifax,2022-09-03,Pennymac
983,258,TransUnion,2022-10-10,Pennymac
984,258,Equifax,2022-08-09,Discover
985,258,Equifax,2022-06-30,HSBC
986,259,Experian,2023-02-10,Ally Financial
987,259,TransUnion,2022-10-01,Regions Bank
988,259,Experian,2022-11-29,Marcus by Goldman
989,259,TransUnion,2022-08-04,Verizon
990,259,Experian,2023-07-02,Ally Financial
991,259,Experian,2023-03-31,Ford Motor Credit
992,260,Experian,2022-08-02,American Express
993,261,TransUnion,2023-09-27,Jefferson Capital
994,261,Experian,2023-04-19,Navy Federal
995,261,TransUnion,2023-11-17,Navient
996,262,TransUnion,2023-02-14,TD Bank
997,263,TransUnion,2023-07-30,Portfolio Recovery
998,263,Equifax,2023-12-19,Cavalry Portfolio
999,263,TransUnion,2023-06-23,GTE Southwest
1000,264,TransUnion,2024-06-13,GEMB/JCP
1001,265,TransUnion,2021-04-24,GEMB/JCP
1002,265,TransUnion,2020-11-14,Quicken Loans
1003,265,Equifax,2020-07-18,Chase
1004,266,TransUnion,2022-03-19,Navient
1005,266,Experian,2022-02-28,GEMB/JCP
1006,266,TransUnion,2022-02-05,Jefferson Capital
1007,267,Equifax,2021-09-07,Truist
1008,267,TransUnion,2021-07-24,PNC Bank
1009,267,Experian,2021-02-27,Discover
1010,267,TransUnion,2021-09-26,Marcus by Goldman
1011,267,TransUnion,2021-11-12,Portfolio Recovery
1012,268,Experian,2021-11-08,Barclays
1013,269,Experian,2020-10-20,Marcus by Goldman
1014,269,Equifax,2020-08-31,HSBC
1015,270,Experian,2020-12-13,SoFi
1016,270,Equifax,2020-11-12,PNC Bank
1017,271,TransUnion,2021-03-17,Discover
1018,272,Equifax,2021-11-09,Toyota Motor Credit
1019,272,Experian,2021-04-01,Cavalry Portfolio
1020,272,Experian,2022-01-12,HSBC
1021,272,Equifax,2021-09-06,Wells Fargo
1022,272,TransUnion,2021-04-08,HSBC
1023,272,Equifax,2021-08-07,Marcus by Goldman
1024,273,Equifax,2020-08-29,Capital One
1025,273,Equifax,2020-08-20,USAA
1026,274,Experian,2021-12-29,Discover
1027,276,TransUnion,2020-03-29,Pennymac
1028,276,TransUnion,2020-08-16,Regions Bank
1029,276,Experian,2020-03-23,TD Bank
1030,278,Equifax,2022-10-13,KeyBank
1031,279,Equifax,2022-06-28,Discover
1032,279,Experian,2023-02-06,Truist
1033,279,Equifax,2023-05-04,KeyBank
1034,280,TransUnion,2022-10-07,Ally Financial
1035,281,TransUnion,2023-07-19,Upgrade
1036,282,TransUnion,2022-11-10,Discover
1037,285,TransUnion,2021-10-25,Discover
1038,286,Experian,2022-07-25,American Express
1039,286,TransUnion,2022-06-10,SoFi
1040,286,Equifax,2022-06-07,Regions Bank
1041,287,Experian,2022-12-28,SoFi
1042,287,TransUnion,2022-08-21,Navy Federal
1043,287,TransUnion,2022-02-16,American Express
1044,288,Equifax,2021-04-16,KeyBank
1045,288,Experian,2021-03-09,Discover
1046,288,Equifax,2021-04-16,KeyBank
1047,289,Equifax,2023-01-20,Marcus by Goldman
1048,289,Experian,2023-09-02,Chase
1049,289,Equifax,2022-12-13,Chase
1050,289,TransUnion,2023-02-01,Synchrony
1051,289,Experian,2023-08-17,Portfolio Recovery
1052,289,TransUnion,2023-09-16,Barclays
1053,289,TransUnion,2022-11-26,GTE Southwest
1054,289,TransUnion,2023-09-16,Barclays
1055,289,TransUnion,2023-06-29,Cavalry Portfolio
1056,290,TransUnion,2021-09-15,LendingClub
1057,290,Equifax,2021-08-07,SoFi
1058,290,Equifax,2021-04-26,Upgrade
1059,290,Equifax,2021-05-08,USAA
1060,290,Equifax,2021-01-28,Quicken Loans
1061,290,Equifax,2021-09-17,Capital One
1062,290,TransUnion,2021-10-29,PNC Bank
1063,290,Equifax,2020-11-28,Fifth Third
1064,291,Experian,2019-10-17,Navient
1065,291,TransUnion,2020-03-06,Upgrade
1066,292,Experian,2019-07-18,Wells Fargo
1067,292,TransUnion,2019-03-09,Rocket Mortgage
1068,294,Equifax,2020-10-23,LVNV Funding
1069,295,Equifax,2021-04-30,Ally Financial
1070,295,TransUnion,2021-04-12,Chase
1071,295,TransUnion,2021-09-12,Navient
1072,295,Experian,2021-05-20,Barclays
1073,295,Equifax,2020-11-28,Verizon
1074,295,Experian,2021-06-24,Quicken Loans
1075,295,Experian,2021-09-23,TD Bank
1076,295,TransUnion,2021-01-22,Marcus by Goldman
1077,295,TransUnion,2020-11-03,Wells Fargo
1078,295,TransUnion,2021-08-04,Pennymac
1079,296,Experian,2021-09-20,Midland Credit
1080,296,TransUnion,2021-08-11,Bank of America
1081,296,TransUnion,2021-07-30,Cavalry Portfolio
1082,296,Experian,2021-12-09,Sallie Mae
1083,296,TransUnion,2021-10-05,Rocket Mortgage
1084,296,TransUnion,2021-04-25,Verizon
1085,296,TransUnion,2021-10-13,Barclays
1086,296,Experian,2021-06-25,Quicken Loans
1087,296,Experian,2021-06-25,Quicken Loans
1088,296,Equifax,2021-06-05,Regions Bank
1089,296,Equifax,2021-05-22,LendingClub
1090,297,Equifax,2020-10-01,Chase
1091,297,TransUnion,2020-08-24,LendingClub
1092,297,TransUnion,2021-02-13,Discover
1093,297,Experian,2021-07-09,USAA
1094,297,Experian,2021-05-07,Capital One
1095,297,Equifax,2020-10-28,American Express
1096,298,TransUnion,2021-02-21,Upgrade
1097,298,TransUnion,2021-02-04,American Express
1098,298,Equifax,2021-05-08,Ford Motor Credit
1099,298,Equifax,2021-11-24,LVNV Funding
1100,299,Experian,2022-02-26,Midland Credit
1101,299,Experian,2022-07-01,KeyBank
1102,299,TransUnion,2022-06-30,Fifth Third
1103,299,TransUnion,2022-05-02,Midland Credit
1104,299,TransUnion,2021-10-18,Capital One
1105,299,Equifax,2021-12-11,Ally Financial
1106,299,TransUnion,2022-07-22,Fifth Third
1107,299,Equifax,2021-08-13,Capital One
1108,299,TransUnion,2022-01-23,LVNV Funding
1109,299,TransUnion,2022-03-03,Upgrade
1110,299,Equifax,2021-08-11,Santander
1111,300,Experian,2023-04-19,Marcus by Goldman
1112,301,Experian,2023-03-26,Fifth Third
1113,301,Equifax,2023-03-14,Cavalry Portfolio
